stage_id,animal_id,point_id,x_local_m,y_local_m,z_m,coordinate_frame,spawn_surface,spawn_weight,source_x,source_y,source_z
reproductive,leaf_folder_larva,13,4.5644,-11.7066,2.235,gama_field_local_m,plant,1,49.92123,-63.644933,2.2346
reproductive,leaf_folder_larva,14,4.8319,0.2721,2.661,gama_field_local_m,plant,1,50.406925,-39.87953,2.6612
reproductive,leaf_folder_larva,15,6.2163,1.9025,2.235,gama_field_local_m,plant,1,52.92123,-36.64494,2.2346
reproductive,leaf_folder_larva,16,6.4838,-13.3369,2.661,gama_field_local_m,plant,1,53.406925,-66.879533,2.6612
reproductive,leaf_folder_larva,17,7.8682,-4.1460,2.235,gama_field_local_m,plant,1,55.92123,-48.64494,2.2346
reproductive,leaf_folder_larva,18,9.5201,-10.1944,2.235,gama_field_local_m,plant,1,58.92123,-60.644933,2.2346
reproductive,leaf_folder_larva,19,9.5201,4.9268,2.235,gama_field_local_m,plant,1,58.92123,-30.64493,2.2346
reproductive,leaf_folder_larva,20,11.1719,-7.1702,2.235,gama_field_local_m,plant,1,61.92105,-54.644933,2.2346
reproductive,leaf_folder_larva,21,11.1720,0.3904,2.235,gama_field_local_m,plant,1,61.92123,-39.64494,2.2346
reproductive,leaf_folder_larva,22,14.4758,-2.6338,2.235,gama_field_local_m,plant,1,67.92122,-45.64494,2.2346
reproductive,leaf_folder_larva,23,14.7432,-5.7763,2.661,gama_field_local_m,plant,1,68.406925,-51.879533,2.6612
reproductive,leaf_folder_larva,24,14.7432,0.2721,2.661,gama_field_local_m,plant,1,68.406925,-39.87953,2.6612
reproductive,leaf_folder_larva,25,-5.0824,-8.8095,2.602,gama_field_local_m,plant,1,32.40153,-57.897234,2.60225
reproductive,leaf_folder_larva,26,-5.0824,3.2875,2.602,gama_field_local_m,plant,1,32.40153,-33.89723,2.60225
reproductive,leaf_folder_larva,27,-3.6989,-11.7177,2.216,gama_field_local_m,plant,1,34.91418,-63.666982,2.2163
reproductive,leaf_folder_larva,28,-3.6989,-5.6692,2.216,gama_field_local_m,plant,1,34.91418,-51.666982,2.2163
reproductive,leaf_folder_larva,29,-3.6989,-2.6450,2.216,gama_field_local_m,plant,1,34.91418,-45.666986,2.2163
reproductive,leaf_folder_larva,30,-2.0470,1.8914,2.216,gama_field_local_m,plant,1,37.91418,-36.666986,2.2163
reproductive,leaf_folder_larva,31,-0.3951,-10.2056,2.216,gama_field_local_m,plant,1,40.91418,-60.666982,2.2163
reproductive,leaf_folder_larva,32,-0.1268,0.2632,2.602,gama_field_local_m,plant,1,41.40153,-39.89723,2.60225
reproductive,leaf_folder_larva,33,1.2568,4.9156,2.216,gama_field_local_m,plant,1,43.91418,-30.666986,2.2163
reproductive,leaf_folder_larva,34,2.9087,-7.1813,2.216,gama_field_local_m,plant,1,46.91418,-54.666982,2.2163
reproductive,leaf_folder_larva,35,2.9087,0.3793,2.216,gama_field_local_m,plant,1,46.91418,-39.666986,2.2163
reproductive,leaf_folder_larva,36,3.1770,-13.3459,2.602,gama_field_local_m,plant,1,47.40153,-66.897234,2.60225
reproductive,leaf_folder_larva,37,4.5606,-11.7177,2.216,gama_field_local_m,plant,1,49.91418,-63.666982,2.2163
reproductive,leaf_folder_larva,38,4.8289,0.2632,2.602,gama_field_local_m,plant,1,50.40153,-39.89723,2.60225
reproductive,leaf_folder_larva,39,6.2124,1.8914,2.216,gama_field_local_m,plant,1,52.91418,-36.666986,2.2163
reproductive,leaf_folder_larva,40,6.4808,-13.3459,2.602,gama_field_local_m,plant,1,53.40153,-66.897234,2.60225
reproductive,leaf_folder_larva,41,7.8643,-4.1571,2.216,gama_field_local_m,plant,1,55.91418,-48.666986,2.2163
reproductive,leaf_folder_larva,42,9.5162,-10.2056,2.216,gama_field_local_m,plant,1,58.91418,-60.666982,2.2163
reproductive,leaf_folder_larva,43,9.5162,4.9156,2.216,gama_field_local_m,plant,1,58.91418,-30.666986,2.2163
reproductive,leaf_folder_larva,44,11.1680,-7.1813,2.216,gama_field_local_m,plant,1,61.914,-54.666982,2.2163
reproductive,leaf_folder_larva,45,11.1681,0.3793,2.216,gama_field_local_m,plant,1,61.91418,-39.666986,2.2163
reproductive,leaf_folder_larva,46,14.4719,-2.6450,2.216,gama_field_local_m,plant,1,67.91417,-45.666986,2.2163
reproductive,leaf_folder_larva,47,14.7403,-5.7853,2.602,gama_field_local_m,plant,1,68.40152,-51.897234,2.60225
reproductive,leaf_folder_larva,48,14.7403,0.2632,2.602,gama_field_local_m,plant,1,68.40152,-39.89723,2.60225
reproductive,leaf_folder_larva,49,-5.0843,-8.8227,2.591,gama_field_local_m,plant,1,32.39816,-57.923483,2.590519
reproductive,leaf_folder_larva,50,-5.0843,3.2742,2.591,gama_field_local_m,plant,1,32.39816,-33.92349,2.590519
reproductive,leaf_folder_larva,51,-3.6922,-11.7187,2.194,gama_field_local_m,plant,1,34.92633,-63.66893,2.19425
reproductive,leaf_folder_larva,52,-3.6922,-5.6702,2.194,gama_field_local_m,plant,1,34.92633,-51.66893,2.19425
reproductive,leaf_folder_larva,53,-3.6922,-2.6459,2.194,gama_field_local_m,plant,1,34.92633,-45.66893,2.19425
reproductive,leaf_folder_larva,54,-2.0403,1.8904,2.194,gama_field_local_m,plant,1,37.92633,-36.66893,2.19425
reproductive,leaf_folder_larva,55,-0.3884,-10.2065,2.194,gama_field_local_m,plant,1,40.92633,-60.66893,2.19425
reproductive,leaf_folder_larva,56,-0.1286,0.2500,2.591,gama_field_local_m,plant,1,41.39816,-39.92349,2.590519
reproductive,leaf_folder_larva,57,1.2635,4.9147,2.194,gama_field_local_m,plant,1,43.92633,-30.66893,2.19425
reproductive,leaf_folder_larva,58,2.9154,-7.1823,2.194,gama_field_local_m,plant,1,46.92633,-54.66893,2.19425
reproductive,leaf_folder_larva,59,2.9154,0.3783,2.194,gama_field_local_m,plant,1,46.92633,-39.66893,2.19425
reproductive,leaf_folder_larva,60,3.1752,-13.3591,2.591,gama_field_local_m,plant,1,47.39816,-66.92348,2.590519
reproductive,leaf_folder_larva,61,4.5672,-11.7187,2.194,gama_field_local_m,plant,1,49.92633,-63.66893,2.19425
reproductive,leaf_folder_larva,62,4.8271,0.2500,2.591,gama_field_local_m,plant,1,50.39816,-39.92349,2.590519
reproductive,leaf_folder_larva,63,6.2191,1.8904,2.194,gama_field_local_m,plant,1,52.92633,-36.66893,2.19425
reproductive,leaf_folder_larva,64,6.4789,-13.3591,2.591,gama_field_local_m,plant,1,53.39816,-66.92348,2.590519
reproductive,leaf_folder_larva,65,7.8710,-4.1581,2.194,gama_field_local_m,plant,1,55.92633,-48.66893,2.19425
reproductive,leaf_folder_larva,66,9.5229,-10.2065,2.194,gama_field_local_m,plant,1,58.92633,-60.66893,2.19425
reproductive,leaf_folder_larva,67,9.5229,4.9147,2.194,gama_field_local_m,plant,1,58.92633,-30.66893,2.19425
reproductive,leaf_folder_larva,68,11.1747,-7.1823,2.194,gama_field_local_m,plant,1,61.92615,-54.66893,2.19425
reproductive,leaf_folder_larva,69,11.1748,0.3783,2.194,gama_field_local_m,plant,1,61.92633,-39.66893,2.19425
reproductive,leaf_folder_larva,70,14.4786,-2.6459,2.194,gama_field_local_m,plant,1,67.92633,-45.66893,2.19425
reproductive,leaf_folder_larva,71,14.7384,-5.7985,2.591,gama_field_local_m,plant,1,68.39816,-51.923483,2.590519
reproductive,leaf_folder_larva,72,14.7384,0.2500,2.591,gama_field_local_m,plant,1,68.39816,-39.92349,2.590519
reproductive,leaf_folder_larva,73,-5.3442,-8.6288,2.405,gama_field_local_m,plant,1,31.926235,-57.53883,2.405095
reproductive,leaf_folder_larva,74,-5.3442,3.4681,2.405,gama_field_local_m,plant,1,31.926235,-33.53883,2.405095
reproductive,leaf_folder_larva,75,-0.3885,0.4439,2.405,gama_field_local_m,plant,1,40.926235,-39.53883,2.405095
reproductive,leaf_folder_larva,76,2.9153,-13.1652,2.405,gama_field_local_m,plant,1,46.926235,-66.538835,2.405095
reproductive,leaf_folder_larva,77,4.5672,0.4439,2.405,gama_field_local_m,plant,1,49.926235,-39.53883,2.405095
reproductive,leaf_folder_larva,78,6.2191,-13.1652,2.405,gama_field_local_m,plant,1,52.926235,-66.538835,2.405095
reproductive,leaf_folder_larva,79,14.4785,-5.6046,2.405,gama_field_local_m,plant,1,67.926235,-51.53883,2.405095
reproductive,leaf_folder_larva,80,14.4785,0.4439,2.405,gama_field_local_m,plant,1,67.926235,-39.53883,2.405095
reproductive,leaf_folder_larva,81,-5.3501,-8.6416,2.354,gama_field_local_m,plant,1,31.91552,-57.564233,2.3543
reproductive,leaf_folder_larva,82,-5.3501,3.4553,2.354,gama_field_local_m,plant,1,31.91552,-33.56423,2.3543
reproductive,leaf_folder_larva,83,-0.3944,0.4311,2.354,gama_field_local_m,plant,1,40.91552,-39.56423,2.3543
reproductive,leaf_folder_larva,84,2.9094,-13.1780,2.354,gama_field_local_m,plant,1,46.91552,-66.564233,2.3543
reproductive,leaf_folder_larva,85,4.5613,0.4311,2.354,gama_field_local_m,plant,1,49.91552,-39.56423,2.3543
reproductive,leaf_folder_larva,86,6.2132,-13.1780,2.354,gama_field_local_m,plant,1,52.91552,-66.564233,2.3543
reproductive,leaf_folder_larva,87,14.4726,-5.6174,2.354,gama_field_local_m,plant,1,67.91552,-51.564233,2.3543
reproductive,leaf_folder_larva,88,14.4726,0.4311,2.354,gama_field_local_m,plant,1,67.91552,-39.56423,2.3543
reproductive,leaf_folder_larva,89,-5.3428,-8.6554,2.339,gama_field_local_m,plant,1,31.92877,-57.591528,2.338618
reproductive,leaf_folder_larva,90,-5.3428,3.4416,2.339,gama_field_local_m,plant,1,31.92877,-33.59153,2.338618
reproductive,leaf_folder_larva,91,-0.3871,0.4173,2.339,gama_field_local_m,plant,1,40.92877,-39.59153,2.338618
reproductive,leaf_folder_larva,92,2.9167,-13.1918,2.339,gama_field_local_m,plant,1,46.92877,-66.591524,2.338618
reproductive,leaf_folder_larva,93,4.5686,0.4173,2.339,gama_field_local_m,plant,1,49.92877,-39.59153,2.338618
reproductive,leaf_folder_larva,94,6.2205,-13.1918,2.339,gama_field_local_m,plant,1,52.92877,-66.591524,2.338618
reproductive,leaf_folder_larva,95,14.4799,-5.6312,2.339,gama_field_local_m,plant,1,67.92877,-51.591528,2.338618
reproductive,leaf_folder_larva,96,14.4799,0.4173,2.339,gama_field_local_m,plant,1,67.92877,-39.59153,2.338618
reproductive,leaf_folder_adult,1,-5.3453,-9.2232,1.510,gama_field_local_m,plant,1,31.92411,-58.718088,1.510433
reproductive,leaf_folder_adult,2,-5.3368,-13.7601,1.471,gama_field_local_m,plant,1,31.939525,-67.719102,1.471421
reproductive,leaf_folder_adult,3,-5.3368,2.8732,1.471,gama_field_local_m,plant,1,31.939525,-34.719095,1.471421
reproductive,leaf_folder_adult,4,-3.6934,-6.1990,1.510,gama_field_local_m,plant,1,34.92411,-52.718088,1.510433
reproductive,leaf_folder_adult,5,-3.6849,-9.2237,1.471,gama_field_local_m,plant,1,34.939525,-58.7191,1.471421
reproductive,leaf_folder_adult,6,-3.6849,-3.1753,1.471,gama_field_local_m,plant,1,34.939525,-46.719095,1.471421
reproductive,leaf_folder_adult,7,-0.3812,-0.1510,1.471,gama_field_local_m,plant,1,40.939525,-40.719095,1.471421
reproductive,leaf_folder_adult,8,-0.3812,4.3853,1.471,gama_field_local_m,plant,1,40.939525,-31.719095,1.471421
reproductive,leaf_folder_adult,9,1.1807,4.3213,1.812,gama_field_local_m,plant,1,43.77599,-31.84616,1.81218
reproductive,leaf_folder_adult,10,1.2707,-10.7359,1.471,gama_field_local_m,plant,1,43.939525,-61.7191,1.471421
reproductive,leaf_folder_adult,11,2.9129,-0.1600,1.510,gama_field_local_m,plant,1,46.921825,-40.73693,1.510433
reproductive,leaf_folder_adult,12,2.9226,-6.1995,1.471,gama_field_local_m,plant,1,46.939525,-52.7191,1.471421
reproductive,leaf_folder_adult,13,4.4040,-0.2699,2.016,gama_field_local_m,plant,1,49.62977,-40.95488,2.01618
reproductive,leaf_folder_adult,14,6.2190,-13.7606,1.510,gama_field_local_m,plant,1,52.92599,-67.720163,1.510433
reproductive,leaf_folder_adult,15,6.2264,-4.6874,1.471,gama_field_local_m,plant,1,52.939525,-49.719095,1.471421
reproductive,leaf_folder_adult,16,6.2264,1.3611,1.471,gama_field_local_m,plant,1,52.939525,-37.719095,1.471421
reproductive,leaf_folder_adult,17,7.8783,-3.1753,1.471,gama_field_local_m,plant,1,55.939525,-46.719095,1.471421
reproductive,leaf_folder_adult,18,7.8783,4.3853,1.471,gama_field_local_m,plant,1,55.939525,-31.719095,1.471421
reproductive,leaf_folder_adult,19,9.3784,4.6130,1.727,gama_field_local_m,plant,1,58.66383,-31.267435,1.727
reproductive,leaf_folder_adult,20,9.5302,-10.7359,1.471,gama_field_local_m,plant,1,58.939525,-61.7191,1.471421
reproductive,leaf_folder_adult,21,11.0005,-7.8412,2.055,gama_field_local_m,plant,1,61.60983,-55.976183,2.0555
reproductive,leaf_folder_adult,22,11.1821,-0.1510,1.471,gama_field_local_m,plant,1,61.939525,-40.719095,1.471421
reproductive,leaf_folder_adult,23,12.8340,-12.2480,1.471,gama_field_local_m,plant,1,64.939525,-64.719102,1.471421
reproductive,leaf_folder_adult,24,14.4859,-6.1995,1.471,gama_field_local_m,plant,1,67.939525,-52.7191,1.471421
reproductive,leaf_folder_adult,25,-5.3559,-9.2702,1.571,gama_field_local_m,plant,1,31.90495,-58.811357,1.570753
reproductive,leaf_folder_adult,26,-5.3430,-13.7935,1.511,gama_field_local_m,plant,1,31.92828,-67.78538,1.51055
reproductive,leaf_folder_adult,27,-5.3430,2.8398,1.511,gama_field_local_m,plant,1,31.92828,-34.78538,1.51055
reproductive,leaf_folder_adult,28,-3.7040,-6.2460,1.571,gama_field_local_m,plant,1,34.90495,-52.811357,1.570753
reproductive,leaf_folder_adult,29,-3.6911,-9.2572,1.511,gama_field_local_m,plant,1,34.92828,-58.785383,1.51055
reproductive,leaf_folder_adult,30,-3.6911,-3.2087,1.511,gama_field_local_m,plant,1,34.92828,-46.78538,1.51055
reproductive,leaf_folder_adult,31,-0.3874,-0.1844,1.511,gama_field_local_m,plant,1,40.92828,-40.78538,1.51055
reproductive,leaf_folder_adult,32,-0.3874,4.3519,1.511,gama_field_local_m,plant,1,40.92828,-31.78538,1.51055
reproductive,leaf_folder_adult,33,1.1701,4.2743,1.873,gama_field_local_m,plant,1,43.756824,-31.93943,1.8725
reproductive,leaf_folder_adult,34,1.2645,-10.7693,1.511,gama_field_local_m,plant,1,43.92828,-61.785383,1.51055
reproductive,leaf_folder_adult,35,2.9023,-0.2070,1.571,gama_field_local_m,plant,1,46.90266,-40.8302,1.570753
reproductive,leaf_folder_adult,36,2.9164,-6.2329,1.511,gama_field_local_m,plant,1,46.92828,-52.785383,1.51055
reproductive,leaf_folder_adult,37,4.3773,-0.3169,2.076,gama_field_local_m,plant,1,49.581325,-41.04815,2.0765
reproductive,leaf_folder_adult,38,6.2084,-13.8077,1.571,gama_field_local_m,plant,1,52.906826,-67.813432,1.570753
reproductive,leaf_folder_adult,39,6.2202,-4.7208,1.511,gama_field_local_m,plant,1,52.92828,-49.78538,1.51055
reproductive,leaf_folder_adult,40,6.2202,1.3277,1.511,gama_field_local_m,plant,1,52.92828,-37.78538,1.51055
reproductive,leaf_folder_adult,41,7.8721,-3.2087,1.511,gama_field_local_m,plant,1,55.92828,-46.78538,1.51055
reproductive,leaf_folder_adult,42,7.8721,4.3519,1.511,gama_field_local_m,plant,1,55.92828,-31.78538,1.51055
reproductive,leaf_folder_adult,43,9.3370,4.5974,1.811,gama_field_local_m,plant,1,58.58864,-31.29841,1.810667
reproductive,leaf_folder_adult,44,9.5240,-10.7693,1.511,gama_field_local_m,plant,1,58.92828,-61.785383,1.51055
reproductive,leaf_folder_adult,45,10.9662,-7.8972,2.116,gama_field_local_m,plant,1,61.54742,-56.08733,2.11582
reproductive,leaf_folder_adult,46,11.1759,-0.1844,1.511,gama_field_local_m,plant,1,61.92828,-40.78538,1.51055
reproductive,leaf_folder_adult,47,12.8278,-12.2814,1.511,gama_field_local_m,plant,1,64.92827,-64.78538,1.51055
reproductive,leaf_folder_adult,48,14.4797,-6.2329,1.511,gama_field_local_m,plant,1,67.92827,-52.785383,1.51055
reproductive,leaf_folder_adult,49,-5.3135,-13.7958,1.409,gama_field_local_m,plant,1,31.98182,-67.78988,1.40885
reproductive,leaf_folder_adult,50,-5.3135,2.8375,1.409,gama_field_local_m,plant,1,31.98182,-34.78988,1.40885
reproductive,leaf_folder_adult,51,-5.2908,-9.2743,1.436,gama_field_local_m,plant,1,32.023075,-58.819433,1.43615
reproductive,leaf_folder_adult,52,-3.6617,-9.2594,1.409,gama_field_local_m,plant,1,34.98182,-58.78988,1.40885
reproductive,leaf_folder_adult,53,-3.6617,-3.2109,1.409,gama_field_local_m,plant,1,34.98182,-46.78988,1.40885
reproductive,leaf_folder_adult,54,-3.6389,-6.2501,1.436,gama_field_local_m,plant,1,35.023075,-52.819433,1.43615
reproductive,leaf_folder_adult,55,-0.3579,-0.1867,1.409,gama_field_local_m,plant,1,40.98182,-40.78988,1.40885
reproductive,leaf_folder_adult,56,-0.3579,4.3497,1.409,gama_field_local_m,plant,1,40.98182,-31.78988,1.40885
reproductive,leaf_folder_adult,57,1.2352,4.2838,1.735,gama_field_local_m,plant,1,43.87495,-31.920496,1.735046
reproductive,leaf_folder_adult,58,1.2940,-10.7715,1.409,gama_field_local_m,plant,1,43.98182,-61.78988,1.40885
reproductive,leaf_folder_adult,59,2.9459,-6.2352,1.409,gama_field_local_m,plant,1,46.98182,-52.78988,1.40885
reproductive,leaf_folder_adult,60,2.9674,-0.2111,1.436,gama_field_local_m,plant,1,47.020786,-40.83828,1.43615
reproductive,leaf_folder_adult,61,4.4556,-0.3210,1.960,gama_field_local_m,plant,1,49.72349,-41.05622,1.9601
reproductive,leaf_folder_adult,62,6.2497,-4.7231,1.409,gama_field_local_m,plant,1,52.98182,-49.78988,1.40885
reproductive,leaf_folder_adult,63,6.2497,1.3254,1.409,gama_field_local_m,plant,1,52.98182,-37.78988,1.40885
reproductive,leaf_folder_adult,64,6.2734,-13.8117,1.436,gama_field_local_m,plant,1,53.02495,-67.821504,1.43615
reproductive,leaf_folder_adult,65,7.9016,-3.2109,1.409,gama_field_local_m,plant,1,55.98182,-46.78988,1.40885
reproductive,leaf_folder_adult,66,7.9016,4.3497,1.409,gama_field_local_m,plant,1,55.98182,-31.78988,1.40885
reproductive,leaf_folder_adult,67,9.3387,4.5502,1.664,gama_field_local_m,plant,1,58.59182,-31.39193,1.664
reproductive,leaf_folder_adult,68,9.5535,-10.7715,1.409,gama_field_local_m,plant,1,58.98182,-61.78988,1.40885
reproductive,leaf_folder_adult,69,11.0550,-7.8923,1.981,gama_field_local_m,plant,1,61.70878,-56.077528,1.981217
reproductive,leaf_folder_adult,70,11.2054,-0.1867,1.409,gama_field_local_m,plant,1,61.98182,-40.78988,1.40885
reproductive,leaf_folder_adult,71,12.8573,-12.2837,1.409,gama_field_local_m,plant,1,64.98182,-64.78988,1.40885
reproductive,leaf_folder_adult,72,14.5092,-6.2352,1.409,gama_field_local_m,plant,1,67.98182,-52.78988,1.40885
reproductive,yellow_stem_borer_eggs,1,-5.1626,-4.7033,0.996,gama_field_local_m,leaf,1,32.25587,-49.75058,0.99605
reproductive,yellow_stem_borer_eggs,2,-3.3886,1.3784,1.450,gama_field_local_m,leaf,1,35.47777,-37.68473,1.4495
reproductive,yellow_stem_borer_eggs,3,-1.8589,-9.2396,0.996,gama_field_local_m,leaf,1,38.25587,-58.75058,0.99605
reproductive,yellow_stem_borer_eggs,4,-1.7367,-12.2307,1.450,gama_field_local_m,leaf,1,38.47777,-64.684732,1.4495
reproductive,yellow_stem_borer_eggs,5,-0.2070,2.8573,0.996,gama_field_local_m,leaf,1,41.25587,-34.75058,0.99605
reproductive,yellow_stem_borer_eggs,6,1.5671,-7.6943,1.450,gama_field_local_m,leaf,1,44.47777,-55.684732,1.4495
reproductive,yellow_stem_borer_eggs,7,1.5671,-3.1579,1.450,gama_field_local_m,leaf,1,44.47777,-46.68473,1.4495
reproductive,yellow_stem_borer_eggs,8,3.0968,-12.2639,0.996,gama_field_local_m,leaf,1,47.25587,-64.75058,0.99605
reproductive,yellow_stem_borer_eggs,9,6.4006,-12.2639,0.996,gama_field_local_m,leaf,1,53.25587,-64.75058,0.99605
reproductive,yellow_stem_borer_eggs,10,6.5228,-7.6943,1.450,gama_field_local_m,leaf,1,53.47777,-55.684732,1.4495
reproductive,yellow_stem_borer_eggs,11,8.1747,-1.6458,1.450,gama_field_local_m,leaf,1,56.47777,-43.68473,1.4495
reproductive,yellow_stem_borer_eggs,12,9.7044,-9.2396,0.996,gama_field_local_m,leaf,1,59.25587,-58.75058,0.99605
reproductive,yellow_stem_borer_eggs,13,11.3563,1.3452,0.996,gama_field_local_m,leaf,1,62.25587,-37.75058,0.99605
reproductive,yellow_stem_borer_eggs,14,13.1303,-1.6458,1.450,gama_field_local_m,leaf,1,65.47777,-43.68473,1.4495
reproductive,yellow_stem_borer_eggs,15,14.6601,4.3695,0.996,gama_field_local_m,leaf,1,68.25588,-31.75058,0.99605
reproductive,yellow_stem_borer_eggs,16,14.7822,-4.6701,1.450,gama_field_local_m,leaf,1,68.47777,-49.68473,1.4495
reproductive,yellow_stem_borer_eggs,17,-5.1519,-4.6912,1.001,gama_field_local_m,leaf,1,32.275325,-49.72659,1.000583
reproductive,yellow_stem_borer_eggs,18,-3.3617,1.3972,1.456,gama_field_local_m,leaf,1,35.52648,-37.647424,1.456299
reproductive,yellow_stem_borer_eggs,19,-1.8481,-9.2275,1.001,gama_field_local_m,leaf,1,38.275325,-58.726587,1.000583
reproductive,yellow_stem_borer_eggs,20,-1.7099,-12.2119,1.456,gama_field_local_m,leaf,1,38.52648,-64.647424,1.456299
reproductive,yellow_stem_borer_eggs,21,-0.1963,2.8694,1.001,gama_field_local_m,leaf,1,41.275325,-34.72659,1.000583
reproductive,yellow_stem_borer_eggs,22,1.5939,-7.6755,1.456,gama_field_local_m,leaf,1,44.52648,-55.647424,1.456299
reproductive,yellow_stem_borer_eggs,23,1.5939,-3.1391,1.456,gama_field_local_m,leaf,1,44.52648,-46.647424,1.456299
reproductive,yellow_stem_borer_eggs,24,3.1075,-12.2518,1.001,gama_field_local_m,leaf,1,47.275325,-64.726587,1.000583
reproductive,yellow_stem_borer_eggs,25,6.4113,-12.2518,1.001,gama_field_local_m,leaf,1,53.275325,-64.726587,1.000583
reproductive,yellow_stem_borer_eggs,26,6.5496,-7.6755,1.456,gama_field_local_m,leaf,1,53.52648,-55.647424,1.456299
reproductive,yellow_stem_borer_eggs,27,8.2015,-1.6270,1.456,gama_field_local_m,leaf,1,56.52648,-43.647424,1.456299
reproductive,yellow_stem_borer_eggs,28,9.7151,-9.2275,1.001,gama_field_local_m,leaf,1,59.275325,-58.726587,1.000583
reproductive,yellow_stem_borer_eggs,29,11.3670,1.3573,1.001,gama_field_local_m,leaf,1,62.275325,-37.72659,1.000583
reproductive,yellow_stem_borer_eggs,30,13.1572,-1.6270,1.456,gama_field_local_m,leaf,1,65.52648,-43.647424,1.456299
reproductive,yellow_stem_borer_eggs,31,14.6708,4.3816,1.001,gama_field_local_m,leaf,1,68.275325,-31.72659,1.000583
reproductive,yellow_stem_borer_eggs,32,14.8091,-4.6513,1.456,gama_field_local_m,leaf,1,68.52648,-49.647424,1.456299
reproductive,yellow_stem_borer_adult,1,-5.0928,-4.5673,2.294,gama_field_local_m,plant,1,32.38275,-49.48083,2.29364
reproductive,yellow_stem_borer_adult,2,-5.0928,-1.5431,2.294,gama_field_local_m,plant,1,32.38275,-43.48083,2.29364
reproductive,yellow_stem_borer_adult,3,-3.4409,-0.0309,2.294,gama_field_local_m,plant,1,35.38275,-40.48083,2.29364
reproductive,yellow_stem_borer_adult,4,-3.4409,1.4812,2.294,gama_field_local_m,plant,1,35.38275,-37.48083,2.29364
reproductive,yellow_stem_borer_adult,5,-3.3807,-10.5613,2.534,gama_field_local_m,plant,1,35.49212,-61.37273,2.53355
reproductive,yellow_stem_borer_adult,6,-1.7890,-12.1279,2.294,gama_field_local_m,plant,1,38.38275,-64.48083,2.29364
reproductive,yellow_stem_borer_adult,7,-1.7890,-9.1037,2.294,gama_field_local_m,plant,1,38.38275,-58.48083,2.29364
reproductive,yellow_stem_borer_adult,8,-1.7288,4.5599,2.534,gama_field_local_m,plant,1,38.49212,-31.372736,2.53355
reproductive,yellow_stem_borer_adult,9,-0.1371,2.9933,2.294,gama_field_local_m,plant,1,41.38275,-34.48083,2.29364
reproductive,yellow_stem_borer_adult,10,1.5148,-13.6400,2.294,gama_field_local_m,plant,1,44.38275,-67.48083,2.29364
reproductive,yellow_stem_borer_adult,11,1.5148,-7.5915,2.294,gama_field_local_m,plant,1,44.38275,-55.48083,2.29364
reproductive,yellow_stem_borer_adult,12,1.5148,-6.0794,2.294,gama_field_local_m,plant,1,44.38275,-52.48083,2.29364
reproductive,yellow_stem_borer_adult,13,1.5750,-3.0007,2.534,gama_field_local_m,plant,1,44.49212,-46.372736,2.53355
reproductive,yellow_stem_borer_adult,14,3.1667,-12.1279,2.294,gama_field_local_m,plant,1,47.38275,-64.48083,2.29364
reproductive,yellow_stem_borer_adult,15,3.1667,-1.5431,2.294,gama_field_local_m,plant,1,47.38275,-43.48083,2.29364
reproductive,yellow_stem_borer_adult,16,3.2269,-10.5613,2.534,gama_field_local_m,plant,1,47.49212,-61.37273,2.53355
reproductive,yellow_stem_borer_adult,17,6.4705,-12.1279,2.294,gama_field_local_m,plant,1,53.38275,-64.48083,2.29364
reproductive,yellow_stem_borer_adult,18,6.4705,-7.5915,2.294,gama_field_local_m,plant,1,53.38275,-55.48083,2.29364
reproductive,yellow_stem_borer_adult,19,6.4705,-3.0552,2.294,gama_field_local_m,plant,1,53.38275,-46.48083,2.29364
reproductive,yellow_stem_borer_adult,20,8.1826,-1.4886,2.534,gama_field_local_m,plant,1,56.49212,-43.372736,2.53355
reproductive,yellow_stem_borer_adult,21,9.7742,-9.1037,2.294,gama_field_local_m,plant,1,59.38275,-58.48083,2.29364
reproductive,yellow_stem_borer_adult,22,9.7742,-6.0794,2.294,gama_field_local_m,plant,1,59.38275,-52.48083,2.29364
reproductive,yellow_stem_borer_adult,23,9.8345,-13.5855,2.534,gama_field_local_m,plant,1,59.49212,-67.372736,2.53355
reproductive,yellow_stem_borer_adult,24,11.4261,-9.1037,2.294,gama_field_local_m,plant,1,62.38275,-58.48083,2.29364
reproductive,yellow_stem_borer_adult,25,11.4261,1.4812,2.294,gama_field_local_m,plant,1,62.38275,-37.48083,2.29364
reproductive,yellow_stem_borer_adult,26,11.4864,3.0478,2.534,gama_field_local_m,plant,1,62.49212,-34.372736,2.53355
reproductive,yellow_stem_borer_adult,27,13.0780,-1.5431,2.294,gama_field_local_m,plant,1,65.38275,-43.48083,2.29364
reproductive,yellow_stem_borer_adult,28,13.0780,1.4812,2.294,gama_field_local_m,plant,1,65.38275,-37.48083,2.29364
reproductive,yellow_stem_borer_adult,29,13.0780,2.9933,2.294,gama_field_local_m,plant,1,65.38275,-34.48083,2.29364
reproductive,yellow_stem_borer_adult,30,13.1382,-9.0492,2.534,gama_field_local_m,plant,1,65.49212,-58.37273,2.53355
reproductive,yellow_stem_borer_adult,31,14.7299,-10.6158,2.294,gama_field_local_m,plant,1,68.38275,-61.48083,2.29364
reproductive,yellow_stem_borer_adult,32,14.7299,4.5054,2.294,gama_field_local_m,plant,1,68.38275,-31.48083,2.29364
