stage_id,stage_name,animal_id,animal_name,species,life_stage,prefab_name,prefab_path,density_per_100m2,spawn_index,x,y,z
reproductive,Reproductive Stage,yellow_stem_borer_eggs,Yellow Stem Borer - Eggs,Yellow Stem Borer,eggs,SM_YSB_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YSB_Eggs.prefab,10,2,5.209,-6.548,0.713
reproductive,Reproductive Stage,yellow_stem_borer_eggs,Yellow Stem Borer - Eggs,Yellow Stem Borer,eggs,SM_YSB_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YSB_Eggs.prefab,10,3,5.329,-5.417,0.837
reproductive,Reproductive Stage,yellow_stem_borer_eggs,Yellow Stem Borer - Eggs,Yellow Stem Borer,eggs,SM_YSB_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YSB_Eggs.prefab,10,4,5.319,-5.508,0.713
reproductive,Reproductive Stage,yellow_stem_borer_adult,Yellow Stem Borer - Adult,Yellow Stem Borer,adult,SM_YellowStemBorer_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YellowStemBorer_01.prefab,10,1,14.073,-5.544,1.406
reproductive,Reproductive Stage,yellow_stem_borer_adult,Yellow Stem Borer - Adult,Yellow Stem Borer,adult,SM_YellowStemBorer_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YellowStemBorer_01.prefab,10,2,14.083,-6.66,2.006
reproductive,Reproductive Stage,yellow_stem_borer_adult,Yellow Stem Borer - Adult,Yellow Stem Borer,adult,SM_YellowStemBorer_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YellowStemBorer_01.prefab,10,3,13.541,-6.054,1.406
reproductive,Reproductive Stage,yellow_stem_borer_adult,Yellow Stem Borer - Adult,Yellow Stem Borer,adult,SM_YellowStemBorer_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YellowStemBorer_01.prefab,10,4,14.612,-5.741,2.006
reproductive,Reproductive Stage,yellow_stem_borer_adult,Yellow Stem Borer - Adult,Yellow Stem Borer,adult,SM_YellowStemBorer_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_YellowStemBorer_01.prefab,10,5,13.384,-5.75,2.006
reproductive,Reproductive Stage,rat,Rat,Rat,unspecified,SM_Rat_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Rat_01.prefab,2,1,6.17,9.863,-0.501
reproductive,Reproductive Stage,rat,Rat,Rat,unspecified,SM_Rat_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Rat_01.prefab,2,2,20.64,-3.909,-0.145
reproductive,Reproductive Stage,bird,Bird,Bird,unspecified,SM_Bird_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bird_01.prefab,3,1,27.555,13.732,0.722
reproductive,Reproductive Stage,bird,Bird,Bird,unspecified,SM_Bird_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bird_01.prefab,3,2,-2.075,13.728,0.722
reproductive,Reproductive Stage,bird,Bird,Bird,unspecified,SM_Bird_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bird_01.prefab,3,3,21.669,-29.81,0.722
reproductive,Reproductive Stage,ladybug,Ladybug,Ladybug,unspecified,SM_Ladybug_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Ladybug_01.prefab,15,1,11.201,-2.843,1.097
reproductive,Reproductive Stage,ladybug,Ladybug,Ladybug,unspecified,SM_Ladybug_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Ladybug_01.prefab,15,2,10.945,-3.249,1.097
reproductive,Reproductive Stage,ladybug,Ladybug,Ladybug,unspecified,SM_Ladybug_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Ladybug_01.prefab,15,3,10.902,-2.764,1.097
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,1,13.861,-0.209,3.405
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,2,13.774,-0.109,3.405
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,3,9.071,18.334,3.64
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,4,45.983,17.743,3.64
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,5,21.268,-33.882,3.64
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,6,-7.248,-14.845,3.64
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,7,46.734,-7.122,3.64
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,8,13.961,-0.248,3.405
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,9,25.002,16.996,3.341
reproductive,Reproductive Stage,dragonfly,Dragonfly,Dragonfly,unspecified,SM_Dragonfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Dragonfly_01.prefab,10,10,26.996,-33.997,3.341
reproductive,Reproductive Stage,duck,Duck,Duck,unspecified,SM_Duck_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Duck_01.prefab,2,1,42.98,14.23,0.69
reproductive,Reproductive Stage,duck,Duck,Duck,unspecified,SM_Duck_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Duck_01.prefab,2,2,-2.21,0.94,0.69
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,1,24.44,-18.404,-0.479
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,2,32.782,-3.82,-0.479
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,3,45.19,-18.44,-0.479
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,4,40.78,-28.84,-0.479
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,5,18.17,-25.812,-0.479
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,6,12.98,-6.93,-0.479
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,7,11.935,-14.15,-0.479
reproductive,Reproductive Stage,frog,Frog,Frog,unspecified,SM_Frog_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Frog_01.prefab,8,8,3.729,-25.587,-0.479
reproductive,Reproductive Stage,snake,Snake,Snake,unspecified,SM_Snake_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Snake_01.prefab,1,1,2.64,8.173,-0.502
reproductive,Reproductive Stage,weaver_ant,Weaver Ant,Weaver Ant,unspecified,SM_WeaverAnt_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_WeaverAnt_01.prefab,5,1,14.248,-3.409,1.581
reproductive,Reproductive Stage,weaver_ant,Weaver Ant,Weaver Ant,unspecified,SM_WeaverAnt_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_WeaverAnt_01.prefab,5,2,14.244,-3.419,1.686
reproductive,Reproductive Stage,weaver_ant,Weaver Ant,Weaver Ant,unspecified,SM_WeaverAnt_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_WeaverAnt_01.prefab,5,3,14.286,-3.463,1.741
reproductive,Reproductive Stage,weaver_ant,Weaver Ant,Weaver Ant,unspecified,SM_WeaverAnt_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_WeaverAnt_01.prefab,5,4,14.318,-3.433,1.582
reproductive,Reproductive Stage,weaver_ant,Weaver Ant,Weaver Ant,unspecified,SM_WeaverAnt_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_WeaverAnt_01.prefab,5,5,14.338,-3.453,1.687
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,1,2.45,-8.709,1.583
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,2,15.078,17.531,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,3,25.393,16.635,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,4,47.51,-34.781,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,5,18.739,-34.468,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,6,24.745,-34.472,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,7,-6.479,-4.874,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,8,-7.245,-8.523,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,9,49.362,-10.604,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,10,47.536,3.031,1.612
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,11,1.698,-9.443,1.583
reproductive,Reproductive Stage,lynx_spider,Lynx Spider,Lynx Spider,unspecified,SM_Spider_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Spider_01.prefab,16,12,1.751,-8.525,1.583
reproductive,Reproductive Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,12,1,4.868,-3.4,3.308
reproductive,Reproductive Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,12,2,5.272,-2.679,3.308
reproductive,Reproductive Stage,wasp,Wasp,Wasp,unspecified,SM_Wasp_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Wasp_01.prefab,12,3,5.154,-2.608,3.308
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,1,7.455,-6.374,0.837
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,2,7.427,-6.336,0.837
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,3,7.399,-6.379,0.916
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,4,7.471,-6.332,0.795
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,5,7.347,-5.898,0.837
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,6,7.352,-5.851,0.837
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,7,7.302,-5.864,0.916
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,8,7.387,-5.878,0.795
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,9,8.654,-6.096,0.837
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,10,8.649,-6.143,0.837
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,11,8.699,-6.13,0.916
reproductive,Reproductive Stage,trichogramma,Trichogramma,Trichogramma,unspecified,SM_Trichogramma_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Trichogramma_01.prefab,18,12,8.614,-6.116,0.795
reproductive,Reproductive Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,1,34.357,-2.85,-0.456
reproductive,Reproductive Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,2,23.642,-20.559,-0.456
reproductive,Reproductive Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,3,30.46,-28.75,-0.456
reproductive,Reproductive Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,4,17.347,-27.807,-0.456
reproductive,Reproductive Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,5,4.727,-17.319,-0.456
reproductive,Reproductive Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,6,14.175,0.817,-0.456
reproductive,Reproductive Stage,worm,Worm,Worm,unspecified,SM_Worm_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Worm_01.prefab,7,7,6.8,8.79,-0.456
reproductive,Reproductive Stage,bee,Bee,Bee,unspecified,SM_Bee_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bee_01.prefab,4,1,5.038,-11.702,3.499
reproductive,Reproductive Stage,bee,Bee,Bee,unspecified,SM_Bee_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Bee_01.prefab,4,2,4.831,-11.752,3.499
reproductive,Reproductive Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,3,1,1.873,-14.047,3.089
reproductive,Reproductive Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,3,2,1.081,-15.283,3.089
reproductive,Reproductive Stage,butterfly,Butterfly,Butterfly,unspecified,SM_Butterfly_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_Butterfly_01.prefab,3,3,2.903,-14.67,3.089
ripening,Ripening Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,40,1,4.875,-14.705,0.741
ripening,Ripening Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,40,2,4.908,-14.72,0.742
ripening,Ripening Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,40,3,5.017,-15.295,0.742
ripening,Ripening Stage,brown_planthopper_eggs,Brown Planthopper - Eggs,Brown Planthopper,eggs,SM_BPH_Eggs,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Eggs.prefab,40,4,4.779,-14.804,0.742
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,1,11.026,-11.771,0.587
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,2,11.067,-11.691,0.736
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,3,11.055,-11.693,0.607
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,4,11.046,-11.711,0.717
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,5,11.04,-11.707,0.604
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,6,11.113,-11.682,0.736
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,7,11.025,-11.76,0.643
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,8,11.064,-11.687,0.662
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,9,11.029,-11.736,0.665
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,10,11.087,-11.68,0.684
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,11,11.024,-11.737,0.592
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,12,11.084,-11.677,0.611
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,13,11.03,-11.759,0.717
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,14,11.206,-12.103,0.587
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,15,11.267,-12.169,0.736
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,16,11.269,-12.157,0.607
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,17,11.256,-12.143,0.717
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,18,11.261,-12.139,0.604
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,19,11.26,-12.216,0.736
ripening,Ripening Stage,brown_planthopper_nymph,Brown Planthopper - Nymph,Brown Planthopper,nymph,SM_BPH_Nymph,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BPH_Nymph.prefab,40,20,11.217,-12.106,0.643
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,1,5.071,-14.981,0.616
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,2,4.994,-15.005,0.74
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,3,4.993,-14.996,0.935
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,4,5.006,-14.99,1.129
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,5,5.064,-14.939,0.935
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,6,5.006,-14.875,0.846
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,7,5.066,-14.941,1.083
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,8,5.025,-14.882,1.025
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,9,4.89,-14.834,0.613
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,10,4.927,-15.0,0.616
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,11,5.007,-14.997,0.74
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,12,5.005,-15.006,0.935
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,13,4.992,-15.008,1.129
ripening,Ripening Stage,brown_planthopper_adult,Brown Planthopper - Adult,Brown Planthopper,adult,SM_BrownPlantHopper_01,simple.CADT.VU1.New\Assets\Assets\Prefabs\Animals\SM_BrownPlantHopper_01.prefab,40,14,4.922,-15.042,0.935
